address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,addresses_in_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff,class
16WKRHu8uH6jD4Ypxdp7gUq8qbibGSYByo,7772452,"('2011-06-03', 4)",36,12,36,3,54,73132,73132,73132,73132,46.6,57.5,15.53333333,1.597222222,57.5,0
18VhXCdicx3vNwLdrMtL1wNU1jYky59wkU,1092268,"('2011-06-03', 8)",13,19.33333333,58,3,63,39115,39115,50377,27853,9.16626117,9.16626117,3.05542039,0.158038986,9.16626117,0
1FHuMP8V3JCqaDwmkwzAw7BuMWkxQbWCAD,14570915,"('2011-10-13', 3)",22,1.25,20,16,65,7689,23847.73333,103479,2242,38.59065533,38.59065533,2.411915958,1.929532767,38.59065533,0
1NURZSDCdKD3DV89g7A5BREmFxjiQQaCnm,68060577,"('2013-04-11', 12)",88,6.875,110,16,67,322840,322840,558074,87606,118.78,118.78,7.42375,1.079818182,118.78,0
11pkP8WevFseavrDBiN5j4YuyZzbJDVZ3,10652483,"('2011-06-14', 9)",63,177,177,1,57,10364,10364,10364,10364,6.38000553,14.54075125,6.38000553,0.082151137,14.54075125,0
1AvVihY5mTnP8gdS4T8AA8gYGoXrPEKCW9,150494794,"('2011-06-28', 2)",24,1.8,18,10,65,60827,101714.25,285203,0,14.8,14.8,1.48,0.822222222,14.8,0
13PwLdwLD7WZVw9NL2DgpBoBDSMjXosswb,80239031,"('2012-06-29', 11)",15,3.142857143,22,7,64,6527,62117.33333,175907,3918,53.32013,53.32013,7.617161429,2.423642273,53.32013,0
1Cos7HMcRMVQ39XTuZ31H5Sc9AbK8FjhX,139880098,"('2015-04-11', 5)",35,0.875,28,32,68,73699.5,1927495.833,31559669,0,2.50140047,2.50140047,0.036536106,0.039969835,1.16915539,0
1DRMaYDrM9KUhBMSD2mcujTcMtDW9RxfMy,19295727,"('2011-06-19', 2)",56,1.161290323,36,31,67,65592,105125.0385,959224,2044,198.6528147,198.6528147,6.408155312,5.518133741,198.6528147,0
171LeetP814EsyRHrcnP6nydPfDx6JeNpb,2033331,"('2011-06-04', 8)",10,2.625,21,8,63,2498,3179.571429,6588,328,8.55,8.55,1.06875,0.407142857,8.55,0
1BLhYLMFyqJXyQKw7556wVucBFfSFRzWA8,56464086,"('2012-10-06', 12)",218,1.091575092,298,273,67,20780.5,28541.85714,180037,0,2149.60279,2149.60279,7.498984579,6.869875134,2047.22279,0
18PZBsH7XL2ih6dZc7H7gLsBJwPaM9L3aW,7567267,"('2011-06-06', 8)",20,1.263157895,24,19,67,12007,18553.46667,72309,358,71,71,3.736842105,2.958333333,71,0
14i2EJ5Cai8LgZf2hsU9tAiPCKMg6Schbx,209653342,"('2013-11-17', 2)",42,6.166666667,37,6,61,816966,816966,1625690,8242,26.79120582,46.51421541,4.46520097,1.257140957,46.51421541,0
1NHKSD59iAGX5ZAGGMKuLrBySQDfN1gQC7,11410194,"('2010-11-06', 4)",18,1.058823529,18,17,67,404,16835.23529,96972,0,31350.5,31350.5,1844.147059,1741.694444,31350.5,0
1NQ63ePV7aLAqVLyNGeU1TXGqKkt28d4BJ,66859675,"('2013-02-08', 5)",15,1.166666667,14,12,59,10951.5,21567.5,82042,2783,533999.7,533999.7,0.004449998,0.003814284,0.05339997,0
12iYb4x5m9UC8vrfFAV6k85wTN79rtR2cj,3126640,"('2011-05-14', 3)",16,1.333333333,16,12,67,17497.5,22786,47446,9064,3.04,3.04,0.253333333,0.19,3.04,0
19DXezw4FjtP8gMnMYNHDxRSgFqupPquoG,9483547,"('2011-06-14', 13)",62,3.625,87,24,67,78121,220869.6667,1116445,773,1084.677897,1084.677897,45.19491238,12.46756204,1084.677897,0
1DDNTRc3peMk4WcDPJdzmZaBojXzLKoWq7,76007802,"('2011-05-26', 2)",34,10.66666667,32,3,67,72748,72748,72748,72748,34.62,34.62,11.54,1.081875,34.62,0
1C72RH258RTTTxoYRNiTPQkfnEAVJqNzaC,20033933,"('2011-02-07', 3)",36,8.6,43,5,65,64214,691955.6667,1985428,26225,383.31,426.05,76.662,9.908139535,426.05,0
1Dr1QtxNqdr65RhukYWcj7XPCx3YKVg6TB,197580971,"('2011-05-05', 16)",130,10.22222222,184,18,67,257864,4552615.455,31180121,5238,244.1092489,244.1092489,9.035519549,0.883909521,162.6393519,0
147ELzVSAyF7C5SPaxzEd6eJu2Z3qwYXum,596008,"('2011-02-02', 7)",8,20.5,41,2,64,2403,2403,2403,2403,55.46,55.46,27.73,1.352682927,55.46,0
12y8VJtvY9yUJ8LYPbcvYD4ZiuDtU47f8z,6087825,"('2011-04-28', 5)",24,1.444444444,26,18,67,15570,12895.33333,28588,515,128.09,128.09,7.116111111,4.926538462,128.09,0
19UuetuDSbGGf9g9A9xTUqDvkNcmjcvCS,235136,"('2011-05-23', 20)",3,15.66666667,47,3,64,7876.5,7876.5,15252,501,1.38,1.38,0.46,0.029361702,1.38,0
1F5wZ531nrJwQ3dUnrV7CqTBxoEGLdZrE7,120724191,"('2011-06-07', 7)",18,1.8,27,15,67,3820,105070.8667,1270703,0,13.87,14.281,0.924666667,0.528925926,14.281,0
1DspA8Hbsc8Bs2zpYWz5dXZhYka8ZPeVVF,9460761,"('2011-08-02', 2)",26,2.875,23,8,62,5031,49617.42857,263104,441,123.65,123.65,15.45625,5.376086957,123.65,0
16MUqY67GS27yKiDJ5VLt3djxdi8SQRkSu,22333381,"('2011-06-14', 3)",100,6.75,108,16,55,98580,111093.4667,364580,3178,59.27523211,59.27523211,3.704702007,0.548844742,59.27523211,0
1G1VL3qRy4fvQxTZn6uffYmnpjd7xAu3Ao,23426359,"('2011-04-17', 4)",184,1.909090909,189,99,67,21290,36949.6,230896,344,1190.056432,1190.056432,12.02077204,6.296594877,1190.056432,0
1NWfTrEfFXR7oqxvX3av4gHtqBtKytRVNN,79533260,"('2010-09-15', 6)",25,1.2,24,20,66,42969.5,336548.5,1941118,15594,454.06,454.06,22.703,18.91916667,454.06,0
1wggaADfz9hQL2nQXEcwW2QWHpzg29SaY,1744092,"('2011-05-22', 6)",19,1.666666667,35,21,67,17762,22500.64706,74102,2093,40.54,40.54,1.93047619,1.158285714,40.54,0
1C7DyUmNYMqjxqKwxxVdUeZqdnSFmZXMW6,64697275,"('2012-10-29', 6)",17,1.9,19,10,67,1239350,1807143.75,6461745,647,7.2280866,7.2280866,0.72280866,0.380425611,7.2280866,0
1Pi6jRXgYNa85DymjucDJZ5ZEXjEr5ynMJ,9914642,"('2011-06-30', 6)",43,1.303030303,43,33,67,21096,57064.32258,587792,1068,36.811,36.811,1.115484848,0.856069767,36.811,0
14wpq6Ketx96q4Vh4f5EGEtv5xDpZ5Epa7,2587714,"('2011-04-25', 20)",24,13.5,81,6,67,10113,8113.2,15403,954,191,191,31.83333333,2.358024691,191,0
17Tuc6Jew5Pk7nsn3xkFPtaerQSf1TVZTP,87799258,"('2011-05-13', 3)",77,3.55,71,20,67,32026.5,36184.5,66171,7470,240.08,247.15,12.004,3.480985915,247.15,0
16hu66rajvTJfdxbojMsXKa6cJbwBGVCHb,2277195,"('2011-06-06', 6)",25,1.482758621,43,29,67,4334,7267.607143,39365,296,61.92,61.92,2.135172414,1.44,61.92,0
1NWqQ6HKyEEyYDnw2pQjcPXyc8hUUgZRiC,59488773,"('2013-04-05', 3)",30,2.083333333,25,12,65,145524.5,215710.875,568021,1787,93.5431,93.5431,7.795258333,3.741724,93.5431,0
18jMAN8R67HiqZx1GKkpnjMT6MoDmwnkJ3,5429359,"('2011-04-08', 4)",35,6.714285714,47,7,57,17435.5,17818.5,36403,0,49.12,49.12,7.017142857,1.045106383,49.12,0
1Jfw1nD78Y4MsmxHkfLNv1cWVDxBXYKcHt,79532134,"('2011-05-15', 6)",17,20.5,41,2,54,108106,108106,108106,108106,4.97090838,4.97090838,2.48545419,0.121241668,4.97090838,0
1GdALPhMoSWqjriZgH3vdSPkabSJdcejCV,59462265,"('2011-05-16', 3)",29,5.8,29,5,64,39079,1896933,5643773,7947,4.89365955,4.89365955,0.97873191,0.168746881,4.89365955,0
1HpzSqgW2smqVHVJ42z7vCRY1w5nvLVtKJ,11379079,"('2011-06-01', 4)",32,1,22,22,67,36299,132136.9091,684298,6063,1218.450059,1218.450059,55.3840936,55.3840936,1218.450059,0
13Ut7yEB3VSPsu7jQrmst4Lp3WiGXB4RdS,78634546,"('2011-06-09', 16)",107,15.84615385,206,13,67,218020.5,1186811.3,7790283,1456,89.21483154,89.21483154,6.862679349,0.433081707,89.21483154,0
1BDJ2phu64PySiQRXMo2Kgusdfs5XjRBXK,866009,"('2011-06-07', 7)",11,1,14,14,67,16535.5,22001.16667,59678,4548,6.79,6.79,0.485,0.485,6.79,0
1Ces3qvmjBTo24EvMpWTiVJj6LsVcFDDXf,3350320,"('2011-06-05', 4)",34,18,54,3,63,5337,5337,8147,2527,30.01,30.01,10.00333333,0.555740741,30.01,0
15dXyga38oPrGQR2A3S7oRPxE3vwuu6QZZ,3612415,"('2011-06-17', 3)",32,4.714285714,33,7,66,77645,70679.33333,85359,49034,33.77,33.77,4.824285714,1.023333333,33.77,0
14zMkuq9jSwwiWj7SA6cReFnbTuMnVzVhm,12016813,"('2011-03-29', 20)",71,8.596491228,490,57,67,3496,5179.153846,16389,0,764.49,764.49,13.41210526,1.560183673,764.49,0
1H9oXX1HsxFoxjgCN9fVDt3NbYY4LzZkt3,1293308,"('2011-05-17', 11)",16,25.33333333,76,3,59,4113,4113,4411,3815,32.23,32.23,10.74333333,0.424078947,32.23,0
1F5D6aa3r55PbMwue3Uqmk4cXKkWpxAo2d,6009941,"('2011-02-01', 4)",19,1.8,18,10,67,311692,314676.8,794831,15637,68.26,68.26,6.826,3.792222222,68.26,0
1Bwtfqry5MwZp2LADDnJmUeFvxLpMnCsvY,6027249,"('2011-06-18', 8)",20,10.5,42,4,65,50032,165589.6667,441278,5459,3.66295969,3.66295969,0.915739923,0.087213326,3.66295969,0
1KSM9NgkiNqh5Amnr7FkDaGBXaLMKxkGAH,87792837,"('2011-06-27', 3)",63,5,65,13,67,46360.5,1424342.7,13681653,527,41.65,41.65,3.203846154,0.640769231,41.65,0
1A4eQmP2t7fPkCRw8sZUydbrQdhvUokmhW,135582295,"('2011-03-14', 4)",37,55,55,1,40,58743141,58743141,58743141,58743141,12.63,13.10041937,12.63,0.238189443,13.10041937,0
1J52Vu7r6vBQTmxD2ARCqqTfDLaddFfxUj,5551604,"('2011-06-14', 9)",29,17.8,89,5,64,125591,125591,145762,105420,5.42294558,5.55955159,1.084589116,0.062466872,5.55955159,0
1DhFR2vR6w17BVzowKuySjzWXmP9ap29jA,217377834,"('2015-07-11', 441)",17,65.27272727,718,11,67,323726,278507.6,643262,1263,4.14047802,4.14758802,0.195280925,0.003001672,2.15520018,0
1MxPuRzhHUDWNV8zBkfUSgcDKnAvgxqo3J,204993798,"('2011-01-11', 6)",19,14,28,2,54,44594,361912.6667,1041144,0,54.75,54.9448052,27.375,1.962314471,54.9448052,0
19gLNEUTMfEohvUdoi51KnP37eqvUUgunp,115697960,"('2014-10-27', 3)",26,1.066666667,16,15,59,233647,233647,385788,81506,318.52,318.52,21.23466667,19.9075,318.52,0
17YdoGWpCW73nndnsmf9bnDrPgmkrgWepA,1552746,"('2011-05-07', 4)",17,1.5,18,12,65,8308,8314.416667,19592,0,51.71,51.71,4.309166667,2.872777778,51.71,0
15mGGDfCehCkBdMtHmpaugZPjz75BpHbfv,88716992,"('2013-12-18', 2)",27,2.75,22,8,56,1304659,6296075.667,17278927,304641,0.4384,0.4384,0.0548,0.019927273,0.4384,0
1QESdV3mBA1GrgcYryeXp3BeeTFt6dz6Dh,77010784,"('2011-06-10', 3)",23,1.416666667,17,12,67,72718,1186110.727,7868814,25724,5.87433249,5.87433249,0.489527708,0.34554897,5.87433249,0
19akaVkqawtbzjKTKS5Q88nUimZQFpLzRW,2956267,"('2011-06-06', 4)",18,1,16,16,67,15735,71106.83333,350452,858,1572.299974,1572.299974,98.26874835,98.26874835,1572.299974,0
177rZTrrWZNE1cL1Eho7mZU5CnUEZpVib5,2496187,"('2011-06-10', 8)",21,1,31,31,67,7337,18788.21739,82756,965,32,32,1.032258065,1.032258065,32,0
14SWwJK6fpaA7bjY5Uk6TC7H6Rx43NMY7z,19254030,"('2011-07-28', 2)",23,1,19,19,67,15998,24076.47059,106091,2463,17.66,17.66,0.929473684,0.929473684,17.66,0
19SzntTWXcdh64TF8Mvxf4JB33MxRsbNKm,9018931,"('2011-05-17', 3)",17,0.928571429,13,14,66,21105,35343.36364,177733,1246,4.15,4.15,0.285714286,0.307692308,4,0
1GtwCv8jwbyH7Xs2e8oKuH5NqQujzKe9Ga,11533395,"('2011-06-09', 2)",39,48,48,1,33,10854,10854,10854,10854,47.8,48.42,47.8,1.00875,48.42,0
19PevL3DyqGsafcNX6KqwkmPvofR6rpU6b,22760826,"('2011-05-03', 7)",204,15.11111111,408,27,67,22302,53907.46154,304806,285,596.1856495,596.1856495,22.08094998,1.461239337,596.1856495,0
1Hn3zyVBoWcDB2HqDLSj5rzjBLmPNZggVP,4481134,"('2011-05-30', 4)",18,5,25,5,55,58087,42045.66667,58765,9285,2.87,2.87,0.574,0.1148,2.87,0
17ZdX4AYfkG3Uv5Bhv8S648hnRik52PsYR,3474834,"('2011-06-06', 4)",25,1,22,22,67,16555,24717.94118,66997,2523,22.24,22.24,1.010909091,1.010909091,22.24,0
126gkjYAmg2Tq7P3MFmBGnCsrnZytYwJEc,223680821,"('2017-02-01', 5)",26,4.571428571,32,7,67,1956168,4316003,10444825,547016,51.97495355,51.97495355,7.424993364,1.624217298,51.97495355,0
14pctNxDPuzDg95WQhB6ccMLLCaDT4j2Ss,495907,"('2011-05-13', 10)",6,1.75,28,16,57,2424,5708.6,22872,168,36.37,36.37,2.273125,1.298928571,36.37,0
17ifRHsQJYyWycmBqcSvSN2Nu14NQcykhB,3767963,"('2011-05-15', 8)",15,1.0625,17,16,67,22233,26101,99332,410,97.94,97.94,6.12125,5.761176471,97.94,0
1DTiegZdnGoqWagAraqd5tBApjRgFhy6af,10565510,"('2011-08-18', 10)",94,5.318181818,117,22,67,34158,39310.8,110831,3321,54.25,54.25,2.465909091,0.463675214,54.25,0
15sNvEaPDxF2Kk7FChZYTZ3LCVsfzdkkLR,189659611,"('2011-03-31', 9)",47,11.6,58,5,68,62323,2232221.6,10950467,16143,1.95726931,1.95726933,0.391453862,0.033746023,1.95726933,0
14mkhLfekWgSp9j1EmzXXcmk8DHzRXc2Yq,17122736,"('2011-06-26', 4)",55,3.263157895,62,19,67,28860,80709.33333,488329,0,204.4674459,204.4674459,10.75618136,3.296249128,204.3674459,0
1LDpJM9qLiVwJ5SML3T4SHrgti2297TSLK,9744048,"('2011-07-17', 5)",42,1.222222222,44,36,67,18444.5,38114.5,155193,1087,29.862,29.862,0.8295,0.678681818,29.862,0
17S4oE21kRw51ZpyWQL6CsBaytNphy1Jsz,199187113,"('2013-01-30', 1)",43,6.166666667,37,6,61,1557594,1390411,2343921,269718,32.34506571,32.34506571,5.390844285,0.874190965,32.34506571,0
1NoTsT1nWfTUkxDD7aZj6HkdRfeeJ3MvsE,224290564,"('2011-06-14', 5)",263,5.326530612,261,49,67,37573,4375194.478,57107195,392,150.1389522,150.1634522,3.064060248,0.575338897,150.1634522,0
1QJSaiGH4P5THXSfZo3d1xvnPA4QAmxgRa,4152967,"('2011-02-09', 10)",19,1.090909091,36,33,67,10078.5,12291.14286,29877,414,4.37,4.37,0.132424242,0.121388889,4.37,0
17F7peVsLYvSCF2jjbFfytVxmYWLMfWYk7,32054011,"('2011-05-07', 10)",63,18.36363636,202,11,67,149567.5,237072.5,782442,19632,30.65366489,30.65366489,2.786696808,0.151750816,30.65366489,0
13b3z6AQdsvSVHbYRH2qBzdBTPEFdShrVd,2933914,"('2011-06-11', 3)",28,7,35,5,56,25800,69987.8,262490,5853,5.38,6.09,1.076,0.174,6.09,0
1Pgu1YJE8hnMhtt8uRzhy6ySdX23SRibzw,88274943,"('2011-05-22', 4)",84,2.181818182,72,33,67,85323.5,211088.3571,948865,650,607.1086722,607.1086722,18.39723249,8.432064891,607.1086722,0
1Hr12UJ8qP4Pvvpa9Qbn5oafk13xXjVJjN,98814250,"('2014-07-07', 2)",24,5.5,22,4,64,743313.5,878260.25,1572182,454232,27.03055859,27.03737902,6.757639648,1.228971774,27.03737902,0
17hY5T7P1CJA6f7cQf35N7Bm1ymKfcochE,84089422,"('2011-06-09', 11)",77,2.185185185,118,54,67,20580,863690.4,36978458,0,1183.806595,1183.806595,21.92234435,10.03225928,1183.806595,0
1CY6nc4ZQq6VDGEsJcTto5cL4S7CdtgwVE,13618805,"('2011-09-18', 4)",28,1.035714286,29,28,67,4892.5,15704.80769,108240,0,134.72,134.72,4.811428571,4.645517241,134.72,0
1HPxPCzUFEPzD5JqFbEUKFQZp1CETaLT62,42334896,"('2012-06-16', 332)",6,1.203389831,568,472,67,0,117.884444,14366,0,47.16459316,47.16459316,0.099924986,0.083036256,47.16459316,0
1AfBPwYxPnxvHNHMn6z54BexaK35snMsJc,3664287,"('2011-05-27', 5)",13,4.8,24,5,66,646430.5,646430.5,865445,427416,2.91,2.91,0.582,0.12125,2.91,0
18fxE6xHcTjhqKNGRhx3W8wCBTqRXzXe7w,3457536,"('2011-05-17', 6)",25,5.125,41,8,67,47550,74364,245898,2523,1.39,1.39,0.17375,0.033902439,1.39,0
1AYrsXVqB6pK1xUnp76nsEKCV2jSmAGDvq,20682577,"('2011-06-06', 4)",22,4.166666667,25,6,67,28320,28320,48997,7643,9.75,9.75,1.625,0.39,9.75,0
1NuPJgtLjFSnvo8N4kuMtF8p6C1qsMBrVF,27214253,"('2011-06-18', 8)",23,14,56,4,65,18082,18082,35419,745,1.91856565,1.91856565,0.479641413,0.034260101,1.91856565,0
1EYeKLu27AHJjojgYPZtzeQYc5zbri2DHY,32220296,"('2011-05-25', 5)",79,4,76,19,67,249819,648323.2143,4278366,78549,364.8530496,365.0952208,19.20279208,4.803884484,365.0952207,0
1PsrubJZHfSnRP2TuV7Ynv8uR5budnCZG9,3290746,"('2011-06-06', 14)",29,1.440677966,85,59,67,11197.5,19038.54167,100302,1957,29.80164266,29.80164266,0.505112587,0.350607561,29.80164266,0
1EQKjb3fdAKctecRENUhLjFbrdLxDwV64D,118735258,"('2014-09-23', 4)",54,1.583333333,38,24,67,427911,1182291,3529989,29800,70.03,70.03000003,2.917916667,1.842894738,70.03000003,0
1HXD5xHpz6cxbrqNekzGFTow6gjeuTNR4j,13003530,"('2011-05-07', 7)",78,1.063492063,67,63,67,66221.5,91346.81579,617207,2121,2015.49,2015.49,31.99190476,30.0819403,2015.49,0
12LXsMTtdN3ctoAK6LabrZGCTpq4pSqWin,3432096,"('2011-06-19', 4)",25,1.076923077,28,26,67,10570.5,25922.65,147252,1194,34.26,34.26,1.317692308,1.223571429,34.26,0
16xaCfZEkUMBTA792k5jZhtr9S6NdEgJ8y,62970683,"('2012-01-13', 2)",34,2.8,28,10,64,1565965,1846471,6769428,80913,8.96432996,8.96432996,0.896432996,0.320154641,8.96432996,0
1PXnZGHpbD4oH79nJo61RmuoFT6LD5btzf,54215585,"('2011-05-30', 5)",30,3.3125,53,16,67,57728,57728,57728,57728,56.09,56.09,3.505625,1.058301887,56.09,0
1Cr7iiJp2KGCUVRkxz41txSXbzoJ9AWbuy,1377583,"('2011-06-06', 7)",17,2.04,51,25,67,4619.5,6127.208333,18408,788,167.87,167.87,6.7148,3.291568627,167.87,0
14rV16BiQqWHqdVcQbyWQ6naAp1jS3dEEC,4552186,"('2011-07-02', 2)",25,6.5,26,4,67,172597,222621.3333,476469,18798,23.63477712,23.63477712,5.90869428,0.909029889,23.63477712,0
1GZeGxKDZtz65cpcpVD2rwF9hgP4Eez51o,16149889,"('2011-08-28', 4)",68,5.333333333,96,18,67,19004.5,86968.6,469820,0,7.23,7.23,0.401666667,0.0753125,7.23,0
1JFm9JJbdyZxfk1uxNAsdr7ZZsSxaAvVUS,55920225,"('2011-06-12', 3)",67,6,60,10,67,182953,251691,610776,2678,137.54,137.54,13.754,2.292333333,137.54,0
12vNsPa4wuFhpEbPQ2T9jyCFGxGJXey8iu,1307470,"('2011-06-07', 6)",13,12.5,25,2,52,2699,2699,2699,2699,8.78,8.78,4.39,0.3512,8.78,0
1MpirHF7RTsBagRX6Sfxv2EAZ3LaREcYE4,9406145,"('2011-06-12', 2)",48,49,49,1,55,86082,86082,86082,86082,8.84,48.67,8.84,0.993265306,48.67,0
1yHVB4P2VGQu2eBG8CgT3hmkZLgXJYWay,211864782,"('2013-10-11', 12)",63,3.631578947,69,19,68,70043.5,126683.9,767720,0,5.54062559,5.63992315,0.291611873,0.081738017,5.63992315,0
1CBvDM2M37ExZjWjJDKEED7c9KGNEHY46k,7062450,"('2011-03-29', 5)",20,1,19,19,67,7322,56922.69231,345387,0,42.04,42.04,2.212631579,2.212631579,42.04,0
17GPPuVvdRFeksvJ4h6eRLoNrkDxvW7oE,165375961,"('2014-02-08', 2)",33,2.181818182,24,11,67,365676,2912865.333,14376508,1320,13.31028859,13.31028859,1.210026235,0.554595358,13.31028859,0
1Jouk68jQSkxH6ccs9shPfRsrfiufZdAnC,94674946,"('2011-05-01', 11)",114,4.6,138,30,67,9869.5,79799.32143,706940,0,607.6929365,607.6929365,20.25643122,4.403572004,607.6929365,0
13mqSy9nwzC7kXLH9iaWN2hZ3jBKjeWK1Z,1420629,"('2011-06-08', 10)",13,1,19,19,67,9212,30316.66667,141289,913,3.98,3.98,0.209473684,0.209473684,3.98,0
1HeEBVezxJU3hS6jr1ccvSGEEMtEy1ue2,8552817,"('2011-02-20', 10)",31,47,94,2,57,1199432,1199432,1199432,1199432,1.44,1.44,0.72,0.015319149,1.44,0
1FnoPSh2SbhDpvhLaEYbvyWkzuAgkbRfBn,1395833,"('2011-06-04', 5)",14,3.571428571,25,7,67,1057,37782.28571,176823,0,28.72,28.72,4.102857143,1.1488,28.72,0
19sQthzCmDsS4QRsfTaHH1Qfj6rzAZRiPR,49089601,"('2011-06-05', 2)",40,3.090909091,34,11,67,54517.5,721895,6423846,9707,42.56,42.56,3.869090909,1.251764706,42.56,0
14RmKfxJgVtuTT9behfFaSn3XgQFgkHgvA,193304660,"('2011-05-31', 3)",23,31,31,1,52,177569206,177569206,177569206,177569206,2.6,2.60000002,2.6,0.083870968,2.60000002,0
1C4xZgyrNrdBQEb7vzfhLs9o5j3L2hpNCp,3654977,"('2011-05-09', 3)",24,1.277777778,23,18,67,2694,18240.17647,168638,331,169.34,169.34,9.407777778,7.362608696,169.34,0
1DeP2GppoYXigAis83cEyEUYn6nK6D3nzH,25147990,"('2011-05-18', 9)",62,4.172413793,121,29,67,80345,428286.8667,2501836,3447,688.4022752,688.4022752,23.73800949,5.689275001,688.4022752,0
14BhQY8DjK1CMJJEGnXhGhYy3kYwbvnpjL,3536702,"('2011-05-05', 8)",19,3.333333333,40,12,61,327676,327676,446782,208570,13.53,13.53,1.1275,0.33825,13.53,0
17p5La97YEyeqMk3pnBbRPv8h6g5xXxxFj,78166737,"('2011-06-19', 3)",23,2.2,22,10,66,1291,73520.22222,600545,432,22.10342454,22.10342454,2.210342454,1.004701115,22.10342454,0
1G8iJP6XX1hm8GYaDQdbSA1bcLx5XCXtbQ,8398814,"('2011-05-25', 4)",39,1.666666667,35,21,67,13480,27961.11111,113696,506,22.66,22.66,1.079047619,0.647428571,22.66,0
1CxpUudWR4AjeJid4qDkusXWZ4uKx5nSoh,29606120,"('2011-05-29', 4)",57,8.5,85,10,67,54695,66188.16667,148809,5819,175.1486784,175.1486784,17.51486784,2.060572687,175.1486784,0
13BSBMoxKZ7qL31qa7rHQ6KsGM4KgKuLqG,10122541,"('2011-07-30', 3)",35,2.692307692,35,13,67,99627,533720.625,3694398,967,79.86526225,79.86526225,6.143481712,2.281864636,79.86526225,0
1C9rTweJiETsXaVnLScBE6vXPB1wt4iJF6,43603588,"('2011-06-02', 3)",31,3.333333333,30,9,66,11777,159968.375,1178623,1355,32.7959,32.7959,3.643988889,1.093196667,32.7959,0
1D1wyMKZmcNj4eq32HfW7fC4VX9jSEwKJb,207072750,"('2011-01-11', 9)",45,1.676470588,57,34,67,11244240,11244240,11244240,11244240,151.14,151.14,4.445294118,2.651578947,151.14,0
1LUZLsTEYGxyfwvSK513Fe9dxD5uizZyvk,1668799,"('2011-05-29', 4)",19,7.666666667,23,3,49,61667,57662.66667,71955,39366,7.09610558,24.19052283,2.365368527,1.051761862,24.19052283,0
1Jc6SoDwFtfacqyL5Ltyq1PQR6Q6yCsRgJ,50697388,"('2011-06-09', 3)",51,4.181818182,46,11,67,445670,1877262.833,5621687,35958,81.96639691,81.96639691,7.451490628,1.781878194,81.96639691,0
19NuD3VsicyCUCQ7VTZxhCxnFTFz21ffuc,3355196,"('2011-05-03', 7)",33,1.018867925,54,53,67,9582,18543.71429,109833,0,74.17,74.17,1.399433962,1.373518519,74.17,0
1KX8EPDcziwbGaC7oDHDuKE9SfLWMmmbZy,154606114,"('2011-02-20', 4)",55,1.857142857,39,21,67,681449,2124704.444,10164183,58693,20803.01765,20803.01865,930.952849,501.282329,19550.01083,0
1JRcVD2nQhTrKZTWU6dujdsTc74GwC5Eh6,36040117,"('2011-07-06', 8)",51,2.054054054,76,37,67,27559.5,39517.80769,178324,866,42.28323718,42.28323718,1.142790194,0.556358384,42.28323718,0
1L9si3jrQE7R8GJ9R41jLfWQWRwXCH62os,56348680,"('2013-02-23', 2)",41,9.5,38,4,67,2249304,2249304,2249304,2249304,25.88,25.88,6.47,0.681052632,25.88,0
1L49pJa2Lzf3dV6rNhPtKiPXwYoD54KQVv,58295087,"('2011-06-08', 3)",19,1,15,15,67,32869,70320,492845,4233,63.17957948,63.17957948,4.211971965,4.211971965,63.17957948,0
16GiZwR2Hm7jCnBhuDWcLiAbqj7t5HaP81,2144632,"('2011-06-01', 11)",21,1.179487179,46,39,67,8049,17206.64286,57415,1045,1.0838709,1.0838709,0.027791562,0.023562411,1.0838709,0
1HXyf2FChJJNLYkhyryAPse7sAQQFbPfJk,7755,"('2011-02-27', 81)",1,2.375,57,24,65,0,89.967742,1594,0,134.05,134.05,5.585416667,2.351754386,134.05,0
1MWSYR7w4hNWaUCpN7cJE45Eg2B4HrDo3e,59361906,"('2011-08-17', 2)",51,1.185185185,32,27,61,53096,105582,395060,1884,161.9200874,161.9200874,5.997040275,5.060002732,161.9200874,0
12EFT7eHCPSac3Sogj99bfhf8nbj9aNXEu,5518253,"('2011-04-28', 3)",33,3.636363636,40,11,65,2385,11291.77778,41838,0,50.65,50.65,4.604545455,1.26625,50.65,0
17v4AR81oFJLAG8jHDKJKNKjSvY2QAmf1V,122526194,"('2010-10-22', 16)",23,4.363636364,48,11,64,30113,123148.1,415241,0,773.75,773.75001,70.33181818,16.11770854,773.65001,0
1EezNvLv6k5mWfvhpQQLe7hYtwcS6Y2qfa,19594317,"('2011-06-25', 3)",21,1.0625,17,16,66,8563,30355.21429,125392,2819,24.27894256,24.27894256,1.51743391,1.428173092,24.27894256,0
1HMF7UtbsnLFYTJVGVhrSp6XBoqQBd6ypQ,193969532,"('2013-12-10', 3)",132,8.533333333,128,15,67,7517.5,6535948.3,64498978,1958,7.1634002,7.1634002,0.477560013,0.055964064,7.1634002,0
1ENYKDDWqdSjsxHAz1uTUWnJsuU71EH561,5875686,"('2011-01-20', 3)",16,1.25,15,12,47,3529.5,55044.5,434511,102,1.2,1.2,0.1,0.08,1.2,0
